"","data_id","age","ethnicity","mom_ed","sex","age_y","college_grad","total","M1_F","M1_SE","M2_F","M2_SE","M3_F","M3_SE"
"1131",130717,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1132",130718,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1133",130724,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1134",130728,16,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1135",130731,16,"White","College","Female",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1136",130732,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1137",130733,16,"White","Some Graduate","Female",1,1,1,-0.79154644276874,0.339685063324072,-1.62568568187083,0.920137425283686,-0.258649586955628,0.201087992532518
"1138",130734,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1139",130736,16,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1140",130738,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1141",130739,16,"Asian","Graduate","Female",1,0,1,-0.672619121760911,0.300022159310183,-1.25228646273838,0.551613733129898,-0.203196301954824,0.137668985782844
"1142",130747,16,"White","Graduate","Female",1,0,5,-0.121511296799937,0.168151064400815,-0.255717341305182,0.265842475279711,0.125803742903715,0.0869331610137868
"1143",130749,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1144",130751,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1145",130753,16,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1146",130754,16,"White","Graduate","Female",1,0,3,-0.3844572219479,0.220716078330859,-0.833194712672944,0.470907816361414,-0.0693048403627251,0.165396670466649
"1147",130756,16,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1148",130757,16,"White","College","Female",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1149",130758,16,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1150",130762,16,"Black","Secondary","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1151",130765,16,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1152",130767,16,"White","Graduate","Male",1,0,2,-0.555975416853207,0.264924841545479,-1.13715935757341,0.45657479858617,-0.177216342818122,0.139193602710556
"1153",130770,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1154",130776,17,"White","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1155",130778,17,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1156",130779,17,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1157",130780,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1158",130785,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1159",130788,17,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1160",130789,17,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1161",130794,17,"White","College","Female",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1162",130795,17,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1163",130796,17,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1164",130798,17,"White","Graduate","Male",1,0,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"1165",130801,17,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1166",130807,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1167",130810,17,"White","College","Female",1,1,2,-0.568419760069744,0.268476457593208,-1.14216869842149,0.459121183937652,-0.178695904342164,0.138802034168493
"1168",130813,17,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1169",130818,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1170",130819,18,"White","Some College","Male",1,0,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1171",130820,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1172",130821,18,"White","College","Male",1,1,1,-0.79154644276874,0.339685063324072,-1.62568568187083,0.920137425283686,-0.258649586955628,0.201087992532518
"1173",130823,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1174",130828,18,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1175",130830,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1176",130832,18,"White","Graduate","Female",1,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"1177",130834,18,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1178",130835,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1179",130837,18,"White","College","Male",1,1,4,-0.251240256918125,0.19210214106041,-0.51407111074685,0.431055748738302,0.0431662876318309,0.142577447437572
"1180",130839,18,"White","College","Female",1,1,13,0.384855886209177,0.099492078270942,0.645564857412387,0.15825942024998,0.425447820408468,0.0539283244535425
"1181",130840,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1182",130843,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1183",130844,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1184",130845,18,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1185",130846,18,"White","Secondary","Female",1,0,5,-0.152388955028057,0.173548882380265,-0.31303738159287,0.311819560824498,0.10729268141667,0.100555923698796
"1186",130847,18,"White","Some Graduate","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1187",130848,18,"Black","Some Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1188",130849,18,"White","College","Female",1,1,2,-0.514754110046066,0.253495459666027,-1.07249743544158,0.438910508093917,-0.156104897620521,0.146052640099335
"1189",130850,18,"White","Secondary","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1190",130851,18,"White","Graduate","Male",1,0,10,0.276310167952608,0.117779222865748,0.536140646123333,0.175415438202165,0.38856138788453,0.0583713917180886
"1191",130853,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1192",130856,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1193",130857,18,"White","Some Secondary","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1194",130860,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1195",130861,18,"Asian","College","Male",1,1,4,-0.0706198255331986,0.159708758479355,-0.167075500645508,0.225772160147069,0.156322191735929,0.0775997689222393
"1196",130862,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1197",130863,18,"White","College","Male",1,1,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
"1198",130865,18,"White","Some College","Female",1,0,1,-0.835088420851448,0.355045754508616,-1.83716982837034,1.06032599386943,-0.292859776922463,0.256244130030179
"1199",130871,18,"White","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1200",130875,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1201",130876,18,"White","College","Male",1,1,3,-0.282231074577581,0.198355779158759,-0.531204522206031,0.437440853678734,0.0375624891700108,0.145194818938654
"1202",130879,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1203",130880,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1204",130882,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1205",130883,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1206",130887,18,"White","Some College","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1207",130888,18,"White","College","Female",1,1,1,-0.77483351549896,0.333899343222891,-1.57723556328367,0.881036405485197,-0.250762453530939,0.18835212940257
"1208",130889,18,"White","Some Graduate","Female",1,1,9,0.165286489776552,0.125196166708171,0.284748203069793,0.315324595994379,0.304369293995495,0.103157934091789
"1209",130890,18,"White","College","Male",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1210",130893,18,"White","Secondary","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1211",130895,18,"White","College","Female",1,1,2,-0.55326830984046,0.264158438523621,-1.12198597600032,0.449939110846294,-0.173161446942009,0.140359886017619
"1212",130897,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1213",130900,18,"White","Some College","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1214",130902,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1215",130903,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1216",130904,18,"White","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1217",130909,18,"Asian","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1218",130910,18,"White","College","Male",1,1,3,-0.395313498655007,0.223257864692688,-0.843662526962895,0.469738763023718,-0.0730839672522783,0.165167110400817
"1219",130911,18,"White","College","Male",1,1,1,-0.756580552245078,0.327655156174461,-1.53157808555419,0.841551108903078,-0.244163646480873,0.178042894087073
"1220",130913,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1221",130915,18,"White","Graduate","Female",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1222",130916,18,"White","College","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1223",130917,18,"White","Graduate","Female",1,0,2,-0.56029781584801,0.266153145691407,-1.13933228115475,0.457657712136943,-0.17774625668944,0.139051015207501
"1224",130919,18,"Asian","College","Male",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1225",130922,18,"White","Some Graduate","Female",1,1,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1226",130923,18,"White","Graduate","Male",1,0,0,-1.34153572636148,0.54687471002919,-3.54008064433544,0.969588116886763,-1.56863406423416,0.850760542398839
"1227",130924,18,"White","Graduate","Male",1,0,1,-0.796030432537826,0.341248111513252,-1.69163513172636,0.968958625867251,-0.267658357766512,0.215832831912623
